time,measured_signal,true_signal,true_background
35.392,17.1136,0.0,17.1136
35.4,17.1097,0.0,17.1097
35.408,17.1057,0.0,17.1057
35.416000000000004,17.1018,0.0,17.1018
35.424,17.0979,0.0,17.0979
35.432,17.094,0.0001,17.0939
35.44,17.0901,0.0001,17.09
35.448,17.086199999999998,0.0001,17.0861
35.456,17.0823,0.0001,17.0822
35.464,17.0783,0.0001,17.0782
35.472,17.0744,0.0001,17.0743
35.480000000000004,17.0705,0.0001,17.0704
35.488,17.0666,0.0001,17.0665
35.496,17.0626,0.0001,17.0625
35.504,17.058699999999998,0.0001,17.0586
35.512,17.0548,0.0001,17.0547
35.52,17.0509,0.0001,17.0508
35.528,17.0469,0.0001,17.0468
35.536,17.043,0.0001,17.0429
35.544000000000004,17.0391,0.0001,17.039
35.552,17.0352,0.0001,17.0351
35.56,17.031299999999998,0.0001,17.0312
35.568,17.0273,0.0001,17.0272
35.576,17.0234,0.0001,17.0233
35.584,17.0195,0.0001,17.0194
35.592,17.0156,0.0001,17.0155
35.6,17.0117,0.0001,17.0116
35.608000000000004,17.0077,0.0001,17.0076
35.616,17.0038,0.0001,17.0037
35.624,16.9999,0.0001,16.9998
35.632,16.996,0.0001,16.9959
35.64,16.9921,0.0001,16.992
35.648,16.9882,0.0001,16.9881
35.656,16.9842,0.0001,16.9841
35.664,16.9803,0.0001,16.9802
35.672000000000004,16.976399999999998,0.0001,16.9763
35.68,16.9725,0.0001,16.9724
35.688,16.9686,0.0001,16.9685
35.696,16.9647,0.0001,16.9646
35.704,16.9608,0.0001,16.9607
35.712,16.9568,0.0001,16.9567
35.72,16.9529,0.0001,16.9528
35.728,16.948999999999998,0.0001,16.9489
35.736000000000004,16.9451,0.0001,16.945
35.744,16.9412,0.0001,16.9411
35.752,16.9373,0.0001,16.9372
35.76,16.9334,0.0001,16.9333
35.768,16.9295,0.0001,16.9294
35.776,16.9256,0.0001,16.9255
35.784,16.9216,0.0001,16.9215
35.792,16.9177,0.0001,16.9176
35.800000000000004,16.9138,0.0001,16.9137
35.808,16.9099,0.0001,16.9098
35.816,16.906,0.0001,16.9059
35.824,16.9021,0.0001,16.902
35.832,16.8982,0.0001,16.8981
35.84,16.8943,0.0001,16.8942
35.848,16.8904,0.0001,16.8903
35.856,16.886499999999998,0.0001,16.8864
35.864,16.8826,0.0001,16.8825
35.872,16.8787,0.0001,16.8786
35.88,16.8748,0.0001,16.8747
35.888,16.8709,0.0001,16.8708
35.896,16.867,0.0001,16.8669
35.904,16.8631,0.0001,16.863
35.912,16.8592,0.0001,16.8591
35.92,16.8552,0.0001,16.8551
35.928,16.8513,0.0001,16.8512
35.936,16.8474,0.0001,16.8473
35.944,16.8435,0.0001,16.8434
35.952,16.8396,0.0001,16.8395
35.96,16.8357,0.0001,16.8356
35.968,16.8318,0.0001,16.8317
35.976,16.8279,0.0001,16.8278
35.984,16.823999999999998,0.0001,16.8239
35.992,16.8201,0.0001,16.82
36.0,16.8163,0.0001,16.8162
36.008,16.8124,0.0001,16.8123
36.016,16.8085,0.0001,16.8084
36.024,16.8046,0.0001,16.8045
36.032000000000004,16.8007,0.0001,16.8006
36.04,16.7968,0.0001,16.7967
36.048,16.7929,0.0001,16.7928
36.056,16.789,0.0001,16.7889
36.064,16.7851,0.0001,16.785
36.072,16.7812,0.0001,16.7811
36.08,16.7773,0.0001,16.7772
36.088,16.7734,0.0001,16.7733
36.096000000000004,16.7695,0.0001,16.7694
36.104,16.7656,0.0001,16.7655
36.112,16.7617,0.0001,16.7616
36.12,16.7578,0.0001,16.7577
36.128,16.753999999999998,0.0002,16.7538
36.136,16.7502,0.0002,16.75
36.144,16.746299999999998,0.0002,16.7461
36.152,16.7424,0.0002,16.7422
36.160000000000004,16.7385,0.0002,16.7383
36.168,16.7346,0.0002,16.7344
36.176,16.7307,0.0002,16.7305
36.184,16.7268,0.0002,16.7266
36.192,16.7229,0.0002,16.7227
36.2,16.719,0.0002,16.7188
36.208,16.7152,0.0002,16.715
36.216,16.711299999999998,0.0002,16.7111
36.224000000000004,16.7074,0.0002,16.7072
36.232,16.7035,0.0002,16.7033
36.24,16.6996,0.0002,16.6994
36.248,16.6957,0.0002,16.6955
36.256,16.6919,0.0002,16.6917
36.264,16.688,0.0002,16.6878
36.272,16.6841,0.0002,16.6839
36.28,16.6802,0.0002,16.68
36.288000000000004,16.6763,0.0002,16.6761
36.296,16.6724,0.0002,16.6722
36.304,16.668599999999998,0.0002,16.6684
36.312,16.6647,0.0002,16.6645
36.32,16.6608,0.0002,16.6606
36.328,16.6569,0.0002,16.6567
36.336,16.653,0.0002,16.6528
36.344,16.6492,0.0002,16.649
36.352000000000004,16.6453,0.0002,16.6451
36.36,16.6414,0.0002,16.6412
36.368,16.6375,0.0002,16.6373
36.376,16.6336,0.0002,16.6334
36.384,16.6298,0.0002,16.6296
36.392,16.625899999999998,0.0002,16.6257
36.4,16.622,0.0002,16.6218
36.408,16.6181,0.0002,16.6179
36.416000000000004,16.6143,0.0002,16.6141
36.424,16.6104,0.0002,16.6102
36.432,16.6065,0.0002,16.6063
36.44,16.6027,0.0002,16.6025
36.448,16.5988,0.0002,16.5986
36.456,16.5949,0.0002,16.5947
36.464,16.5911,0.0003,16.5908
36.472,16.5873,0.0003,16.587
36.480000000000004,16.5834,0.0003,16.5831
36.488,16.5795,0.0003,16.5792
36.496,16.575699999999998,0.0003,16.5754
36.504,16.5718,0.0003,16.5715
36.512,16.567899999999998,0.0003,16.5676
36.52,16.564,0.0003,16.5637
36.528,16.5602,0.0003,16.5599
36.536,16.5563,0.0003,16.556
36.544000000000004,16.5524,0.0003,16.5521
36.552,16.5486,0.0003,16.5483
36.56,16.5447,0.0003,16.5444
36.568,16.5408,0.0003,16.5405
36.576,16.537,0.0003,16.5367
36.584,16.5331,0.0003,16.5328
36.592,16.5293,0.0003,16.529
36.6,16.525399999999998,0.0003,16.5251
36.608000000000004,16.5215,0.0003,16.5212
36.616,16.517699999999998,0.0003,16.5174
36.624,16.5138,0.0003,16.5135
36.632,16.5099,0.0003,16.5096
36.64,16.5061,0.0003,16.5058
36.648,16.5022,0.0003,16.5019
36.656,16.4984,0.0003,16.4981
36.664,16.4945,0.0003,16.4942
36.672000000000004,16.4906,0.0003,16.4903
36.68,16.4868,0.0003,16.4865
36.688,16.483,0.0004,16.4826
36.696,16.4792,0.0004,16.4788
36.704,16.4753,0.0004,16.4749
36.712,16.4714,0.0004,16.471
36.72,16.467599999999997,0.0004,16.4672
36.728,16.4637,0.0004,16.4633
36.736000000000004,16.459899999999998,0.0004,16.4595
36.744,16.456,0.0004,16.4556
36.752,16.452199999999998,0.0004,16.4518
36.76,16.4483,0.0004,16.4479
36.768,16.444499999999998,0.0004,16.4441
36.776,16.4406,0.0004,16.4402
36.784,16.436799999999998,0.0004,16.4364
36.792,16.4329,0.0004,16.4325
36.800000000000004,16.429,0.0004,16.4286
36.808,16.4252,0.0004,16.4248
36.816,16.4213,0.0004,16.4209
36.824,16.4175,0.0004,16.4171
36.832,16.4136,0.0004,16.4132
36.84,16.4098,0.0004,16.4094
36.848,16.4059,0.0004,16.4055
36.856,16.4022,0.0005,16.4017
36.864000000000004,16.3984,0.0005,16.3979
36.872,16.394499999999997,0.0005,16.394
36.88,16.3907,0.0005,16.3902
36.888,16.386799999999997,0.0005,16.3863
36.896,16.383,0.0005,16.3825
36.904,16.379099999999998,0.0005,16.3786
36.912,16.3753,0.0005,16.3748
36.92,16.371399999999998,0.0005,16.3709
36.928,16.3676,0.0005,16.3671
36.936,16.363699999999998,0.0005,16.3632
36.944,16.3599,0.0005,16.3594
36.952,16.356099999999998,0.0005,16.3556
36.96,16.3522,0.0005,16.3517
36.968,16.348399999999998,0.0005,16.3479
36.976,16.3445,0.0005,16.344
36.984,16.3407,0.0005,16.3402
36.992,16.3369,0.0005,16.3364
37.0,16.333099999999998,0.0006,16.3325
37.008,16.3293,0.0006,16.3287
37.016,16.3254,0.0006,16.3248
37.024,16.3216,0.0006,16.321
37.032000000000004,16.3178,0.0006,16.3172
37.04,16.3139,0.0006,16.3133
37.048,16.3101,0.0006,16.3095
37.056,16.3063,0.0006,16.3057
37.064,16.3024,0.0006,16.3018
37.072,16.298599999999997,0.0006,16.298
37.08,16.2948,0.0006,16.2942
37.088,16.290899999999997,0.0006,16.2903
37.096000000000004,16.2871,0.0006,16.2865
37.104,16.283299999999997,0.0006,16.2827
37.112,16.2795,0.0007,16.2788
37.12,16.275699999999997,0.0007,16.275
37.128,16.2719,0.0007,16.2712
37.136,16.267999999999997,0.0007,16.2673
37.144,16.2642,0.0007,16.2635
37.152,16.260399999999997,0.0007,16.2597
37.160000000000004,16.2565,0.0007,16.2558
37.168,16.252699999999997,0.0007,16.252
37.176,16.2489,0.0007,16.2482
37.184,16.245099999999997,0.0007,16.2444
37.192,16.2412,0.0007,16.2405
37.2,16.237399999999997,0.0007,16.2367
37.208,16.2336,0.0007,16.2329
37.216,16.2299,0.0008,16.2291
37.224000000000004,16.226000000000003,0.0008,16.2252
37.232,16.2222,0.0008,16.2214
37.24,16.218400000000003,0.0008,16.2176
37.248,16.2146,0.0008,16.2138
37.256,16.210700000000003,0.0008,16.2099
37.264,16.2069,0.0008,16.2061
37.272,16.203100000000003,0.0008,16.2023
37.28,16.1993,0.0008,16.1985
37.288000000000004,16.195400000000003,0.0008,16.1946
37.296,16.1916,0.0008,16.1908
37.304,16.187900000000003,0.0009,16.187
37.312,16.1841,0.0009,16.1832
37.32,16.180300000000003,0.0009,16.1794
37.328,16.1765,0.0009,16.1756
37.336,16.172600000000003,0.0009,16.1717
37.344,16.1688,0.0009,16.1679
37.352000000000004,16.165000000000003,0.0009,16.1641
37.36,16.1612,0.0009,16.1603
37.368,16.157400000000003,0.0009,16.1565
37.376,16.1536,0.0009,16.1527
37.384,16.149800000000003,0.001,16.1488
37.392,16.146,0.001,16.145
37.4,16.142200000000003,0.001,16.1412
37.408,16.1384,0.001,16.1374
37.416000000000004,16.134600000000002,0.001,16.1336
37.424,16.1308,0.001,16.1298
37.432,16.127000000000002,0.001,16.126
37.44,16.1232,0.001,16.1222
37.448,16.119400000000002,0.0011,16.1183
37.456,16.1156,0.0011,16.1145
37.464,16.111800000000002,0.0011,16.1107
37.472,16.108,0.0011,16.1069
37.480000000000004,16.104200000000002,0.0011,16.1031
37.488,16.1004,0.0011,16.0993
37.496,16.096600000000002,0.0011,16.0955
37.504,16.0928,0.0011,16.0917
37.512,16.089000000000002,0.0011,16.0879
37.52,16.0853,0.0012,16.0841
37.528,16.081500000000002,0.0012,16.0803
37.536,16.0777,0.0012,16.0765
37.544000000000004,16.073900000000002,0.0012,16.0727
37.552,16.0701,0.0012,16.0689
37.56,16.066300000000002,0.0012,16.0651
37.568,16.0625,0.0012,16.0613
37.576,16.0588,0.0013,16.0575
37.584,16.055,0.0013,16.0537
37.592,16.0512,0.0013,16.0499
37.6,16.0474,0.0013,16.0461
37.608000000000004,16.0436,0.0013,16.0423
37.616,16.0398,0.0013,16.0385
37.624,16.036,0.0013,16.0347
37.632,16.0323,0.0014,16.0309
37.64,16.0285,0.0014,16.0271
37.648,16.0247,0.0014,16.0233
37.656,16.0209,0.0014,16.0195
37.664,16.0171,0.0014,16.0157
37.672000000000004,16.0133,0.0014,16.0119
37.68,16.0095,0.0014,16.0081
37.688,16.0058,0.0015,16.0043
37.696,16.002,0.0015,16.0005
37.704,15.9982,0.0015,15.9967
37.712,15.9944,0.0015,15.9929
37.72,15.9906,0.0015,15.9891
37.728,15.9868,0.0015,15.9853
37.736000000000004,15.9832,0.0016,15.9816
37.744,15.9794,0.0016,15.9778
37.752,15.9756,0.0016,15.974
37.76,15.9718,0.0016,15.9702
37.768,15.968,0.0016,15.9664
37.776,15.9642,0.0016,15.9626
37.784,15.9605,0.0017,15.9588
37.792,15.9567,0.0017,15.955
37.800000000000004,15.9529,0.0017,15.9512
37.808,15.9492,0.0017,15.9475
37.816,15.9454,0.0017,15.9437
37.824,15.941699999999999,0.0018,15.9399
37.832,15.937899999999999,0.0018,15.9361
37.84,15.934099999999999,0.0018,15.9323
37.848,15.930299999999999,0.0018,15.9285
37.856,15.926599999999999,0.0018,15.9248
37.864000000000004,15.922899999999998,0.0019,15.921
37.872,15.919099999999998,0.0019,15.9172
37.88,15.915299999999998,0.0019,15.9134
37.888,15.911499999999998,0.0019,15.9096
37.896,15.9078,0.0019,15.9059
37.904,15.904100000000001,0.002,15.9021
37.912,15.900300000000001,0.002,15.8983
37.92,15.896500000000001,0.002,15.8945
37.928,15.892800000000001,0.002,15.8908
37.936,15.889000000000001,0.002,15.887
37.944,15.8853,0.0021,15.8832
37.952,15.8815,0.0021,15.8794
37.96,15.8777,0.0021,15.8756
37.968,15.874,0.0021,15.8719
37.976,15.8703,0.0022,15.8681
37.984,15.8665,0.0022,15.8643
37.992,15.8628,0.0022,15.8606
38.0,15.859,0.0022,15.8568
38.008,15.8553,0.0023,15.853
38.016,15.8515,0.0023,15.8492
38.024,15.8478,0.0023,15.8455
38.032000000000004,15.844,0.0023,15.8417
38.04,15.8403,0.0024,15.8379
38.048,15.836599999999999,0.0024,15.8342
38.056,15.832799999999999,0.0024,15.8304
38.064,15.828999999999999,0.0024,15.8266
38.072,15.8254,0.0025,15.8229
38.08,15.8216,0.0025,15.8191
38.088,15.8178,0.0025,15.8153
38.096000000000004,15.8141,0.0025,15.8116
38.104,15.8104,0.0026,15.8078
38.112,15.8066,0.0026,15.804
38.12,15.8029,0.0026,15.8003
38.128,15.7991,0.0026,15.7965
38.136,15.7955,0.0027,15.7928
38.144,15.7917,0.0027,15.789
38.152,15.7879,0.0027,15.7852
38.160000000000004,15.7843,0.0028,15.7815
38.168,15.7805,0.0028,15.7777
38.176,15.7768,0.0028,15.774
38.184,15.773000000000001,0.0028,15.7702
38.192,15.769300000000001,0.0029,15.7664
38.2,15.765600000000001,0.0029,15.7627
38.208,15.761800000000001,0.0029,15.7589
38.216,15.7582,0.003,15.7552
38.224000000000004,15.7544,0.003,15.7514
38.232,15.7507,0.003,15.7477
38.24,15.747,0.0031,15.7439
38.248,15.7433,0.0031,15.7402
38.256,15.7395,0.0031,15.7364
38.264,15.7358,0.0032,15.7326
38.272,15.732099999999999,0.0032,15.7289
38.28,15.728299999999999,0.0032,15.7251
38.288000000000004,15.724699999999999,0.0033,15.7214
38.296,15.720899999999999,0.0033,15.7176
38.304,15.7172,0.0033,15.7139
38.312,15.7135,0.0034,15.7101
38.32,15.7098,0.0034,15.7064
38.328,15.7061,0.0034,15.7027
38.336,15.7024,0.0035,15.6989
38.344,15.6987,0.0035,15.6952
38.352000000000004,15.6949,0.0035,15.6914
38.36,15.6913,0.0036,15.6877
38.368,15.6875,0.0036,15.6839
38.376,15.6839,0.0037,15.6802
38.384,15.6801,0.0037,15.6764
38.392,15.676400000000001,0.0037,15.6727
38.4,15.6728,0.0038,15.669
38.408,15.669,0.0038,15.6652
38.416000000000004,15.6653,0.0038,15.6615
38.424,15.6616,0.0039,15.6577
38.432,15.6579,0.0039,15.654
38.44,15.6542,0.004,15.6502
38.448,15.6505,0.004,15.6465
38.456,15.646799999999999,0.004,15.6428
38.464,15.643099999999999,0.0041,15.639
38.472,15.6394,0.0041,15.6353
38.480000000000004,15.635800000000001,0.0042,15.6316
38.488,15.632000000000001,0.0042,15.6278
38.496,15.628400000000001,0.0043,15.6241
38.504,15.6247,0.0043,15.6204
38.512,15.621,0.0044,15.6166
38.52,15.6173,0.0044,15.6129
38.528,15.6136,0.0044,15.6092
38.536,15.6099,0.0045,15.6054
38.544000000000004,15.6062,0.0045,15.6017
38.552,15.6026,0.0046,15.598
38.56,15.5988,0.0046,15.5942
38.568,15.5952,0.0047,15.5905
38.576,15.5915,0.0047,15.5868
38.584,15.5878,0.0048,15.583
38.592,15.5841,0.0048,15.5793
38.6,15.580499999999999,0.0049,15.5756
38.608000000000004,15.576799999999999,0.0049,15.5719
38.616,15.5731,0.005,15.5681
38.624,15.5694,0.005,15.5644
38.632,15.565800000000001,0.0051,15.5607
38.64,15.562100000000001,0.0051,15.557
38.648,15.5584,0.0052,15.5532
38.656,15.5547,0.0052,15.5495
38.664,15.5511,0.0053,15.5458
38.672000000000004,15.5474,0.0053,15.5421
38.68,15.5438,0.0054,15.5384
38.688,15.54,0.0054,15.5346
38.696,15.5364,0.0055,15.5309
38.704,15.5327,0.0055,15.5272
38.712,15.5291,0.0056,15.5235
38.72,15.5255,0.0057,15.5198
38.728,15.5217,0.0057,15.516
38.736000000000004,15.5181,0.0058,15.5123
38.744,15.5144,0.0058,15.5086
38.752,15.5108,0.0059,15.5049
38.76,15.507200000000001,0.006,15.5012
38.768,15.5035,0.006,15.4975
38.776,15.4999,0.0061,15.4938
38.784,15.4961,0.0061,15.49
38.792,15.4925,0.0062,15.4863
38.800000000000004,15.4889,0.0063,15.4826
38.808,15.485199999999999,0.0063,15.4789
38.816,15.481599999999998,0.0064,15.4752
38.824,15.4779,0.0064,15.4715
38.832,15.474300000000001,0.0065,15.4678
38.84,15.4707,0.0066,15.4641
38.848,15.467,0.0066,15.4604
38.856,15.4634,0.0067,15.4567
38.864000000000004,15.4598,0.0068,15.453
38.872,15.456,0.0068,15.4492
38.88,15.452399999999999,0.0069,15.4455
38.888,15.4488,0.007,15.4418
38.896,15.4451,0.007,15.4381
38.904,15.4415,0.0071,15.4344
38.912,15.437899999999999,0.0072,15.4307
38.92,15.4343,0.0073,15.427
38.928,15.4306,0.0073,15.4233
38.936,15.427000000000001,0.0074,15.4196
38.944,15.4234,0.0075,15.4159
38.952,15.4197,0.0075,15.4122
38.96,15.4161,0.0076,15.4085
38.968,15.4125,0.0077,15.4048
38.976,15.4089,0.0078,15.4011
38.984,15.405199999999999,0.0078,15.3974
38.992,15.4016,0.0079,15.3937
39.0,15.398,0.008,15.39
39.008,15.3945,0.0081,15.3864
39.016,15.3909,0.0082,15.3827
39.024,15.3872,0.0082,15.379
39.032000000000004,15.3836,0.0083,15.3753
39.04,15.38,0.0084,15.3716
39.048,15.3764,0.0085,15.3679
39.056,15.3728,0.0086,15.3642
39.064,15.3692,0.0087,15.3605
39.072,15.365499999999999,0.0087,15.3568
39.08,15.3619,0.0088,15.3531
39.088,15.3583,0.0089,15.3494
39.096000000000004,15.354800000000001,0.009,15.3458
39.104,15.3512,0.0091,15.3421
39.112,15.3476,0.0092,15.3384
39.12,15.344,0.0093,15.3347
39.128,15.340399999999999,0.0094,15.331
39.136,15.336699999999999,0.0094,15.3273
39.144,15.3331,0.0095,15.3236
39.152,15.329600000000001,0.0096,15.32
39.160000000000004,15.326,0.0097,15.3163
39.168,15.3224,0.0098,15.3126
39.176,15.3188,0.0099,15.3089
39.184,15.315199999999999,0.01,15.3052
39.192,15.3117,0.0101,15.3016
39.2,15.3081,0.0102,15.2979
39.208,15.3045,0.0103,15.2942
39.216,15.3009,0.0104,15.2905
39.224000000000004,15.2973,0.0105,15.2868
39.232,15.293800000000001,0.0106,15.2832
39.24,15.2902,0.0107,15.2795
39.248,15.2866,0.0108,15.2758
39.256,15.283,0.0109,15.2721
39.264,15.279499999999999,0.011,15.2685
39.272,15.2759,0.0111,15.2648
39.28,15.272300000000001,0.0112,15.2611
39.288000000000004,15.2687,0.0113,15.2574
39.296,15.2652,0.0114,15.2538
39.304,15.2616,0.0115,15.2501
39.312,15.258099999999999,0.0117,15.2464
39.32,15.2546,0.0118,15.2428
39.328,15.251000000000001,0.0119,15.2391
39.336,15.2474,0.012,15.2354
39.344,15.2439,0.0121,15.2318
39.352000000000004,15.2403,0.0122,15.2281
39.36,15.236699999999999,0.0123,15.2244
39.368,15.2333,0.0125,15.2208
39.376,15.229700000000001,0.0126,15.2171
39.384,15.2261,0.0127,15.2134
39.392,15.2226,0.0128,15.2098
39.4,15.219,0.0129,15.2061
39.408,15.2155,0.0131,15.2024
39.416000000000004,15.212,0.0132,15.1988
39.424,15.2084,0.0133,15.1951
39.432,15.2049,0.0134,15.1915
39.44,15.2014,0.0136,15.1878
39.448,15.1978,0.0137,15.1841
39.456,15.1943,0.0138,15.1805
39.464,15.1907,0.0139,15.1768
39.472,15.187299999999999,0.0141,15.1732
39.480000000000004,15.1837,0.0142,15.1695
39.488,15.180200000000001,0.0143,15.1659
39.496,15.1767,0.0145,15.1622
39.504,15.1732,0.0146,15.1586
39.512,15.169599999999999,0.0147,15.1549
39.52,15.166200000000002,0.0149,15.1513
39.528,15.162600000000001,0.015,15.1476
39.536,15.1591,0.0152,15.1439
39.544000000000004,15.1556,0.0153,15.1403
39.552,15.152099999999999,0.0155,15.1366
39.56,15.148599999999998,0.0156,15.133
39.568,15.145100000000001,0.0157,15.1294
39.576,15.1416,0.0159,15.1257
39.584,15.1381,0.016,15.1221
39.592,15.134599999999999,0.0162,15.1184
39.6,15.1311,0.0163,15.1148
39.608000000000004,15.127600000000001,0.0165,15.1111
39.616,15.1241,0.0166,15.1075
39.624,15.1206,0.0168,15.1038
39.632,15.117099999999999,0.0169,15.1002
39.64,15.1136,0.0171,15.0965
39.648,15.1102,0.0173,15.0929
39.656,15.1067,0.0174,15.0893
39.664,15.1032,0.0176,15.0856
39.672000000000004,15.0997,0.0177,15.082
39.68,15.0962,0.0179,15.0783
39.688,15.0928,0.0181,15.0747
39.696,15.0893,0.0182,15.0711
39.704,15.085799999999999,0.0184,15.0674
39.712,15.0824,0.0186,15.0638
39.72,15.079,0.0188,15.0602
39.728,15.0754,0.0189,15.0565
39.736000000000004,15.072,0.0191,15.0529
39.744,15.0686,0.0193,15.0493
39.752,15.065,0.0194,15.0456
39.76,15.0616,0.0196,15.042
39.768,15.0582,0.0198,15.0384
39.776,15.0547,0.02,15.0347
39.784,15.051300000000001,0.0202,15.0311
39.792,15.0479,0.0204,15.0275
39.800000000000004,15.0443,0.0205,15.0238
39.808,15.0409,0.0207,15.0202
39.816,15.0375,0.0209,15.0166
39.824,15.0341,0.0211,15.013
39.832,15.0306,0.0213,15.0093
39.84,15.027199999999999,0.0215,15.0057
39.848,15.0238,0.0217,15.0021
39.856,15.0204,0.0219,14.9985
39.864000000000004,15.0169,0.0221,14.9948
39.872,15.013499999999999,0.0223,14.9912
39.88,15.010100000000001,0.0225,14.9876
39.888,15.0067,0.0227,14.984
39.896,15.0033,0.0229,14.9804
39.904,14.999799999999999,0.0231,14.9767
39.912,14.996400000000001,0.0233,14.9731
39.92,14.993,0.0235,14.9695
39.928000000000004,14.9896,0.0237,14.9659
39.936,14.9862,0.0239,14.9623
39.944,14.982800000000001,0.0241,14.9587
39.952,14.9794,0.0244,14.955
39.96,14.975999999999999,0.0246,14.9514
39.968,14.972600000000002,0.0248,14.9478
39.976,14.9692,0.025,14.9442
39.984,14.9659,0.0253,14.9406
39.992,14.962499999999999,0.0255,14.937
40.0,14.959100000000001,0.0257,14.9334
40.008,14.9557,0.0259,14.9298
40.016,14.9523,0.0262,14.9261
40.024,14.9489,0.0264,14.9225
40.032000000000004,14.945500000000001,0.0266,14.9189
40.04,14.9422,0.0269,14.9153
40.048,14.9388,0.0271,14.9117
40.056,14.9355,0.0274,14.9081
40.064,14.9321,0.0276,14.9045
40.072,14.9287,0.0278,14.9009
40.08,14.9254,0.0281,14.8973
40.088,14.922,0.0283,14.8937
40.096000000000004,14.918700000000001,0.0286,14.8901
40.104,14.9153,0.0288,14.8865
40.112,14.911999999999999,0.0291,14.8829
40.12,14.9086,0.0293,14.8793
40.128,14.9053,0.0296,14.8757
40.136,14.902,0.0299,14.8721
40.144,14.898599999999998,0.0301,14.8685
40.152,14.8953,0.0304,14.8649
40.160000000000004,14.892,0.0307,14.8613
40.168,14.8886,0.0309,14.8577
40.176,14.8853,0.0312,14.8541
40.184,14.882,0.0315,14.8505
40.192,14.8787,0.0318,14.8469
40.2,14.8753,0.032,14.8433
40.208,14.872,0.0323,14.8397
40.216,14.8688,0.0326,14.8362
40.224000000000004,14.865499999999999,0.0329,14.8326
40.232,14.862200000000001,0.0332,14.829
40.24,14.8589,0.0335,14.8254
40.248,14.8555,0.0337,14.8218
40.256,14.8522,0.034,14.8182
40.264,14.8489,0.0343,14.8146
40.272,14.8456,0.0346,14.811
40.28,14.8423,0.0349,14.8074
40.288000000000004,14.8391,0.0352,14.8039
40.296,14.8358,0.0355,14.8003
40.304,14.8325,0.0358,14.7967
40.312,14.8293,0.0362,14.7931
40.32,14.826,0.0365,14.7895
40.328,14.8227,0.0368,14.7859
40.336,14.819500000000001,0.0371,14.7824
40.344,14.8162,0.0374,14.7788
40.352000000000004,14.812899999999999,0.0377,14.7752
40.36,14.8097,0.0381,14.7716
40.368,14.8065,0.0384,14.7681
40.376,14.8032,0.0387,14.7645
40.384,14.799999999999999,0.0391,14.7609
40.392,14.796700000000001,0.0394,14.7573
40.4,14.7935,0.0397,14.7538
40.408,14.7903,0.0401,14.7502
40.416000000000004,14.787,0.0404,14.7466
40.424,14.783800000000001,0.0408,14.743
40.432,14.7806,0.0411,14.7395
40.44,14.7774,0.0415,14.7359
40.448,14.7741,0.0418,14.7323
40.456,14.7709,0.0422,14.7287
40.464,14.7677,0.0425,14.7252
40.472,14.7645,0.0429,14.7216
40.480000000000004,14.7613,0.0433,14.718
40.488,14.758099999999999,0.0436,14.7145
40.496,14.754900000000001,0.044,14.7109
40.504,14.7517,0.0444,14.7073
40.512,14.7485,0.0447,14.7038
40.52,14.7453,0.0451,14.7002
40.528,14.7422,0.0455,14.6967
40.536,14.738999999999999,0.0459,14.6931
40.544000000000004,14.735800000000001,0.0463,14.6895
40.552,14.7327,0.0467,14.686
40.56,14.7295,0.0471,14.6824
40.568,14.7264,0.0475,14.6789
40.576,14.7232,0.0479,14.6753
40.584,14.719999999999999,0.0483,14.6717
40.592,14.7169,0.0487,14.6682
40.6,14.7137,0.0491,14.6646
40.608000000000004,14.7106,0.0495,14.6611
40.616,14.7074,0.0499,14.6575
40.624,14.7043,0.0503,14.654
40.632,14.7011,0.0507,14.6504
40.64,14.6981,0.0512,14.6469
40.648,14.6949,0.0516,14.6433
40.656,14.691799999999999,0.052,14.6398
40.664,14.6887,0.0525,14.6362
40.672000000000004,14.685599999999999,0.0529,14.6327
40.68,14.6824,0.0533,14.6291
40.688,14.679400000000001,0.0538,14.6256
40.696,14.6762,0.0542,14.622
40.704,14.6732,0.0547,14.6185
40.712,14.67,0.0551,14.6149
40.72,14.667,0.0556,14.6114
40.728,14.663799999999998,0.056,14.6078
40.736000000000004,14.6608,0.0565,14.6043
40.744,14.6578,0.057,14.6008
40.752,14.6546,0.0574,14.5972
40.76,14.6516,0.0579,14.5937
40.768,14.6485,0.0584,14.5901
40.776,14.6455,0.0589,14.5866
40.784,14.6424,0.0594,14.583
40.792,14.639299999999999,0.0598,14.5795
40.800000000000004,14.6363,0.0603,14.576
40.808,14.6332,0.0608,14.5724
40.816,14.630199999999999,0.0613,14.5689
40.824,14.6272,0.0618,14.5654
40.832,14.6241,0.0623,14.5618
40.84,14.6212,0.0629,14.5583
40.848,14.6182,0.0634,14.5548
40.856,14.6151,0.0639,14.5512
40.864000000000004,14.6121,0.0644,14.5477
40.872,14.6091,0.0649,14.5442
40.88,14.6061,0.0655,14.5406
40.888,14.603100000000001,0.066,14.5371
40.896,14.6001,0.0665,14.5336
40.904,14.597199999999999,0.0671,14.5301
40.912,14.594100000000001,0.0676,14.5265
40.92,14.591199999999999,0.0682,14.523
40.928000000000004,14.5882,0.0687,14.5195
40.936,14.5853,0.0693,14.516
40.944,14.5822,0.0698,14.5124
40.952,14.5793,0.0704,14.5089
40.96,14.5764,0.071,14.5054
40.968,14.5734,0.0715,14.5019
40.976,14.570500000000001,0.0721,14.4984
40.984,14.567499999999999,0.0727,14.4948
40.992,14.5646,0.0733,14.4913
