time,signal_1,signal_2,signal
7.57,2.0829426985092203,0.08097164400188873,2.163914342511109
7.58,2.1340714899922784,0.08345845969047931,2.2175299496827576
7.59,2.1862366757929386,0.086013049174609,2.2722497249675477
7.6000000000000005,2.239453029484293,0.08863696823876038,2.3280899977230534
7.61,2.2937353658360715,0.09133179909340315,2.385067164929475
7.62,2.349098535820137,0.09409915053867968,2.4431976863588165
7.63,2.405557421476297,0.09694065811957905,2.502498079595876
7.640000000000001,2.463126930638253,0.0998579842722478,2.562984914910501
7.65,2.5218219915194418,0.10285281846107905,2.6246748099805206
7.66,2.581657547158769,0.1059268773062205,2.687584424464989
7.67,2.6426485497261725,0.10908190470113112,2.7517304544273036
7.68,2.7048099546881765,0.11231967191981938,2.8171296266079957
7.69,2.768156714833659,0.11564197771338976,2.883798692547049
7.7,2.832703774160119,0.11905064839551728,2.9517544225556365
7.71,2.8984660616209417,0.12254753791647387,3.0210135995374157
7.72,2.965458484734125,0.12613452792531854,3.0915930126594438
7.73,3.0336959230531666,0.12981352781986763,3.1635094508730344
7.74,3.1031932215008275,0.13358647478405256,3.2367796962848803
7.75,3.1739651835667417,0.13745533381227956,3.3114205173790214
7.76,3.2460265643697443,0.14142209772038897,3.3874486620901334
7.7700000000000005,3.319392063586115,0.14548878714282476,3.4648808507289397
7.78,3.3940763182449216,0.1496574505156115,3.543733768760533
7.79,3.470093895391882,0.15393016404474663,3.6240240594366284
7.8,3.5474592846231423,0.15830903165959936,3.7057683162827417
7.8100000000000005,3.626186890490626,0.16279618495092085,3.7889830754415468
7.82,3.706291024780651,0.1673937830930609,3.873684807873712
7.83,3.787785898667748,0.1721040127499937,3.9598899114177417
7.84,3.8706856147455606,0.17692908796474463,4.047614702710305
7.8500000000000005,3.9550041589370264,0.18187125003182147,4.136875408968848
7.86,4.040755392286035,0.1869327673522461,4.227688159638281
7.87,4.127953042633043,0.1921159352707919,4.320068977903834
7.88,4.216610696177031,0.19742307589502292,4.414033772072054
7.890000000000001,4.306741788926578,0.2028565378957421,4.50959832682232
7.9,4.398359598042723,0.20841869628845228,4.606778294331176
7.91,4.49147723307671,0.21411195219544393,4.705589185272154
7.92,4.5861076271054895,0.21993873258811175,4.806046359693601
7.930000000000001,4.682263527768321,0.22590149000912332,4.908165017777445
7.94,4.779957488207708,0.23200270227405176,5.0119601904817594
7.95,4.879201857918277,0.23824487215210394,5.117446730070381
7.96,4.980008773507078,0.24463052702555976,5.224639300532638
7.97,5.082390149369116,0.2511622185275642,5.33355236789668
7.98,5.186357668282062,0.25784252215790665,5.444200190439968
7.99,5.291922771924032,0.2646740368764277,5.556596808800459
8.0,5.399096651318806,0.27165938467371264,5.670756035992519
8.01,5.507890237212575,0.2788012101187165,5.786691447331291
8.02,5.6183141903867995,0.28610217988299386,5.904416370269793
8.03,5.730378891911705,0.29356498224120053,6.023943874152906
8.040000000000001,5.844094433345156,0.3011923265475501,6.145286759892707
8.05,5.959470606881617,0.30898694268790433,6.268457549569521
8.06,6.076516895456484,0.3169515805072171,6.393468475963701
8.07,6.19524246281052,0.32508900921201056,6.520331472022531
8.08,6.315656143519865,0.33340201674762154,6.6490581602674865
8.09,6.437766432996934,0.34189340914993915,6.779659842146874
8.1,6.561581477467655,0.3505660098713708,6.912147487339026
8.11,6.687109063930707,0.35942265908079263,7.0465317230115
8.120000000000001,6.81435661010447,0.3684662129372423,7.182822823041713
8.13,6.94333115436743,0.3776995428371246,7.321030697204554
8.14,7.074039345698346,0.38712553463474014,7.461164880333087
8.15,7.206487433621804,0.3967470878359072,7.603234521457711
8.16,7.3406812581656915,0.4065671147645171,7.747248372930208
8.17,7.476626239836761,0.41658853970184406,7.893214779538605
8.18,7.614327369620728,0.4268142979984557,8.041141667619184
8.19,7.753789199013392,0.4372473351585877,8.19103653417198
8.2,7.895015830089407,0.44789060589685764,8.342906435986265
8.21,8.03801090561543,0.4587470731672153,8.496757978782645
8.22,8.18277759921429,0.4698197071640284,8.652597306378318
8.23,8.329318605587455,0.48111148429526024,8.810430089882715
8.24,8.477636130802226,0.4926253861276506,8.970261516929877
8.25,8.627731882651153,0.5043643983038884,9.132096280955041
8.26,8.779607061090559,0.5163315094317538,9.295938570522313
8.27,8.933262348765494,0.5285297099452345,9.461792058710728
8.28,9.088697901628276,0.5409619909376353,9.629659892565911
8.290000000000001,9.245913339658081,0.5536313429667331,9.799544682624814
8.3,9.404907737688704,0.5665407548320249,9.971448492520729
8.31,9.565679616352408,0.5796932123241896,10.145372828676598
8.32,9.728226933146754,0.5930916969468263,10.32131863009358
8.33,9.892547073632372,0.6067391846106334,10.499286258243005
8.34,10.058636842769056,0.6206386443001655,10.679275487069221
8.35,10.226492456397796,0.6347930367133483,10.861285493111145
8.36,10.39610953287641,0.6492053128739489,11.04531484575036
8.370000000000001,10.56748308487638,0.6638784127172246,11.231361497593605
8.38,10.740607511348397,0.6788152636489858,11.419422774997383
8.39,10.915476589664749,0.694018779078378,11.609495368743127
8.4,11.092083467945564,0.7094918569246298,11.801575324870193
8.41,11.27042065757706,0.7252373780981252,11.995658035675184
8.42,11.450480025929236,0.7412582049561302,12.191738230885367
8.43,11.632252789280702,0.7575571797335496,12.389809969014252
8.44,11.81572950595822,0.7741371229491122,12.589866628907332
8.45,12.000900069698547,0.7910008317874039,12.79190090148595
8.46,12.187753703240194,0.8081510784572082,12.995904781697401
8.47,12.376278952152326,0.8255906085266098,13.201869560678936
8.48,12.566463678908823,0.8433221392354078,13.40978581814423
8.49,12.758295057214191,0.8613483577853155,13.619643414999507
8.5,12.951759566589175,0.8796719196085446,13.831431486197719
8.51,13.146842987223097,0.898295446615342,14.045138433838439
8.52,13.343530395100222,0.9172215254210979,14.26075192052132
8.53,13.541806157407116,0.9364527055536626,14.478258862960779
8.540000000000001,13.741653928228196,0.9559914976415431,14.697645425869739
8.55,13.943056644536044,0.9758403715836574,14.918897016119702
8.56,14.145996522483891,0.9960017547014173,15.141998277185309
8.57,14.350455054006247,1.016478029873825,15.366933083880072
8.58,14.556413003734761,1.0372715336564122,15.593684537391173
8.59,14.763850406235571,1.0583845543848063,15.822234960620378
8.6,14.972746563574479,1.0798193302637613,16.05256589383824
8.61,15.183080043216158,1.101578047442515,16.284658090658674
8.620000000000001,15.394828676263392,1.123662838077364,16.518491514340756
8.63,15.607969556042104,1.1460757783823452,16.75404533442445
8.64,15.82247903703832,1.1688188866690314,16.99129792370735
8.65,16.038332734191968,1.1918941213763232,17.23022685556829
8.66,16.255505522553417,1.2153033790912968,17.470808901644713
8.67,16.47397153730768,1.239048492562104,17.713020029869785
8.68,16.693704174171376,1.263131228703973,17.95683540287535
8.69,16.91467609016723,1.2875532865993868,18.202229376766617
8.700000000000001,17.13685920478076,1.3123162954935355,18.449175500274293
8.71,17.36022470150332,1.337421812786146,18.697646514289467
8.72,17.584743029766255,1.3628713220208941,18.94761435178715
8.73,17.81038390726937,1.3886662308734858,19.199050138142855
8.74,18.037116322708037,1.4148078691396693,19.451924191847706
8.75,18.26490853890219,1.4412974867243609,19.70620602562655
8.76,18.493728096330525,1.4681362516331384,19.96186434796366
8.77,18.723541817072945,1.495325247967352,20.218867065040296
8.78,18.95431580916401,1.5228654739241456,20.477181283088157
8.790000000000001,19.18601547135996,1.5507578398026831,20.73677331116264
8.8,19.418605498321313,1.579003166017886,20.9976086643392
8.81,19.652049886213664,1.6076021811230858,21.25965206733675
8.82,19.886311938727598,1.636555519842858,21.522867458570456
8.83,20.12135427351974,1.665863721117491,21.78721799463723
8.84,20.35713882907594,1.695527226160445,22.052666055236383
8.85,20.59362687199747,1.7255463765302306,22.319173248527697
8.86,20.830779004710823,1.755921412218112,22.586700416928934
8.870000000000001,21.068555173601556,1.7866524697531045,22.85520764335466
8.88,21.306914677571807,1.8177395803256609,23.12465425789747
8.89,21.545816177021987,1.8491826679316161,23.3949988449536
8.9,21.785217703255064,1.880981547537741,23.666199250792804
8.91,22.02507666830334,1.9131359232704817,23.93821259157382
8.92,22.265349875176117,1.9456453866293508,24.21099526180547
8.93,22.505993528526957,1.9785094147264746,24.484502943253432
8.94,22.746963245738577,2.011727368553811,24.758690614292387
8.950000000000001,22.98821406842333,2.0452984912795653,25.033512559702892
8.96,23.229700474336642,2.079221906575288,25.30892238091193
8.97,23.4713763897012,2.1134966169752762,25.584873006676474
8.98,23.71319520193797,2.1481215022696794,25.86131670420765
8.99,23.955109772801343,2.18309531793295,26.138205090734292
9.0,24.197072451914337,2.2184166935891128,26.41548914550345
9.01,24.439035090699953,2.254084131515412,26.693119222215365
9.02,24.680949056704264,2.290096005185847,26.971045061890113
9.03,24.92276524830658,2.3264505578561407,27.24921580616272
9.040000000000001,25.164434109811733,2.3631459011916505,27.527580011003383
9.05,25.40590564691892,2.4001800139397163,27.80608566085864
9.06,25.64712944256205,2.437550740648039,28.08468018321009
9.07,25.88805467311489,2.475255790430465,28.363310463545353
9.08,26.128630124955315,2.5132927357817647,28.64192286073708
9.09,26.368804211381814,2.5516590114428386,28.92046322282465
9.1,26.608524989875477,2.5903519133178348,29.198876903193312
9.11,26.847740179700224,2.6293685974446195,29.477108777144842
9.120000000000001,27.086397179833828,2.6687060790200516,29.75510325885388
9.13,27.324443087221645,2.7083612314814305,30.032804318703075
9.14,27.561824715345683,2.748330785645639,30.31015550099132
9.15,27.798488613099657,2.788611328907209,30.587099942006866
9.16,28.034381083962064,2.8291993044967785,30.863580388458843
9.17,28.269448205458026,2.8700910108012496,31.139539216259276
9.18,28.503635848900714,2.911282600746952,31.414918449647665
9.19,28.736889699402823,2.952770081247114,31.689659780649936
9.200000000000001,28.9691552761483,2.994549312714904,31.9637045888632
9.21,29.200377952914163,3.0366160086432386,32.2369939615574
9.22,29.43050297883253,3.0789657352526785,32.50946871408521
9.23,29.659475499381582,3.1215939112084206,32.78106941059
9.24,29.887240577595286,3.164495807407664,33.05173638500295
9.25,30.113743215480444,3.207666546838394,33.32140976231884
9.26,30.338928375630008,3.2511011045106835,33.59002948014069
9.27,30.56274100302098,3.294794307461536,33.85753531048252
9.28,30.78512604698528,3.338740834834275,34.12386688181955
9.290000000000001,31.006028483341634,3.382935218033454,34.38896370137509
9.3,31.225393336676145,3.427371840956152,34.6527651776323
9.31,31.44316570275974,3.4720449403006644,34.915210643060405
9.32,31.65929077108929,3.5169486059532504,35.17623937704254
9.33,31.87371384754016,3.562076781453874,35.435790628994035
9.34,32.086380377117244,3.6074232645416076,35.69380364165885
9.35,32.29723596679142,3.6529817077804383,35.95021767457186
9.36,32.5062264084082,3.698745619266105,36.20497202767431
9.370000000000001,32.71329770165547,3.7447083634145972,36.458006065070066
9.38,32.918396077076494,3.7908631618328097,36.709259238909304
9.39,33.121468019115305,3.837203094271992,36.9586711133873
9.4,33.32246028917997,3.883721099664262,37.206181388844236
9.41,33.52131994871061,3.930409977242733,37.451729925953344
9.42,33.717994382238054,3.9772623877455193,37.69525676998357
9.43,33.91243132041921,4.024270854703948,37.93670217512316
9.44,34.10457886303525,4.071427765815188,38.17600662885044
9.450000000000001,34.294385501938415,4.118725374399502,38.41311087633792
9.46,34.481800143933356,4.166155800942174,38.64795594487553
9.47,34.66677213357918,4.213711034720311,38.88048316829949
9.48,34.84925127589746,4.261382935514361,39.11063421141182
9.49,35.02918785897259,4.309163235404397,39.33835109437699
9.5,35.20653267642995,4.357043540651013,39.563576217080964
9.51,35.38123704977797,4.405015333660668,39.78625238343864
9.52,35.553252850599705,4.453069975035223,40.006322825634925
9.53,35.72253252258007,4.5011987057053915,40.22373122828546
9.540000000000001,35.889029103354474,4.549392649147724,40.4384217525022
9.55,36.052696246164814,4.597642813684666,40.65033905984948
9.56,36.213488241309236,4.645940094867329,40.85942833617656
9.57,36.371360037371346,4.69427527794024,41.06563531531159
9.58,36.52626726221539,4.742639040387594,41.268906302602986
9.59,36.678166243733614,4.791021954560268,41.46918819829388
9.6,36.82701403033233,4.839414490382867,41.66642852071519
9.61,36.97276841114323,4.88780701813999,41.860575429283216
9.620000000000001,37.115387935946615,4.936189811340861,42.051577747287475
9.63,37.25483193479335,4.984553049661324,42.239384984454674
9.64,37.391060537312846,5.032886821962347,42.42394735927519
9.65,37.5240346916938,5.081181129383784,42.605215821077586
9.66,37.6537161833254,5.12942588851241,42.78314207183781
9.67,37.78006765308646,5.177610934622978,42.95767858770944
9.68,37.90305261527017,5.225726024991063,43.12877864026123
9.69,38.02263547513249,5.273760842276363,43.29639631740885
9.700000000000001,38.13878154605243,5.321704997975104,43.46048654402753
9.71,38.25145706629242,5.369548035940054,43.62100510223247
9.72,38.36062921534786,5.4172794359667655,43.77790865131463
9.73,38.466266129874285,5.464888617444329,43.931154747318615
9.74,38.56833691918161,5.512364943069137,44.08070186225075
9.75,38.66681168028493,5.559697722619932,44.22650940290486
9.76,38.76166151250141,5.606876216792412,44.36853772929383
9.77,38.85285853158359,5.653889641091605,44.506748172675195
9.78,38.94037588337904,5.700727169780143,44.641103053159185
9.790000000000001,39.02418775700744,5.747377939880573,44.77156569688801
9.8,39.1042693975456,5.79383105522966,44.89810045277526
9.81,39.18059711821212,5.840075590582833,45.020672708794955
9.82,39.253148312042896,5.886100595766505,45.1392489078094
9.83,39.32190146304972,5.931895099876316,45.253796562926034
9.84,39.38683615685408,5.977448115519057,45.36428427237314
9.85,39.44793309078889,6.022748643096088,45.47068173388497
9.86,39.50517408346112,6.067785675126002,45.572959758587125
9.870000000000001,39.55854208376874,6.112548200604204,45.671090284372944
9.88,39.60802117936561,6.157025209397063,45.76504638876267
9.89,39.653596604568584,6.201205696668327,45.85480230123691
9.9,39.69525474770118,6.245078667335228,45.940333415036406
9.91,39.73298315786884,6.288633140551948,46.02161629842078
9.92,39.76677055116089,6.331858154217858,46.098628705378744
9.93,39.7966068162751,6.374742769508032,46.17134958578313
9.94,39.82248301956069,6.417276075423449,46.239759094984144
9.950000000000001,39.8443914094764,6.459447193358292,46.303838602834695
9.96,39.8623254204605,6.501245281681648,46.36357070214215
9.97,39.876279676209975,6.542659540331094,46.41893921654107
9.98,39.886249992366615,6.583679215415299,46.46992920778192
9.99,39.89223337860822,6.6242936038230615,46.51652698243128
10.0,39.89422804014327,6.664492057835995,46.55872009797926
10.01,39.89223337860822,6.704263989742123,46.59649736835034
10.02,39.886249992366615,6.743598876447611,46.62984886881423
10.03,39.876279676209975,6.782486264083842,46.65876594029382
10.040000000000001,39.8623254204605,6.820915772607056,46.68324119306756
10.05,39.8443914094764,6.858877100387683,46.70326850986408
10.06,39.82248301956069,6.896360028786671,46.71884304834737
10.07,39.7966068162751,6.933354426715836,46.72996124299094
10.08,39.76677055116089,6.969850255179492,46.73662080634038
10.09,39.73298315786884,7.005837571794517,46.73882072966335
10.1,39.69525474770118,7.04130653528599,46.73656128298717
10.11,39.653596604568584,7.076247409955593,46.729844014524176
10.120000000000001,39.60802117936561,7.110650570119947,46.71867174948555
10.13,39.558542083768735,7.144506504516021,46.70304858828476
10.14,39.50517408346112,7.177805820670895,46.68297990413202
10.15,39.44793309078889,7.210539249232962,46.658472340021845
10.16,39.38683615685408,7.242697648261847,46.629533805115926
10.17,39.32190146304972,7.27427200747427,46.59617347052399
10.18,39.253148312042896,7.305253452443078,46.55840176448597
10.19,39.18059711821212,7.335633248746722,46.516230366958844
10.200000000000001,39.104269397545586,7.365402806066471,46.469672203612056
10.21,39.024187757007425,7.3945536822286515,46.41874143923608
10.22,38.94037588337904,7.423077587189323,46.363453470568366
10.23,38.85285853158359,7.450966386958671,46.30382491854226
10.24,38.76166151250141,7.47821210746257,46.23987361996398
10.25,38.66681168028493,7.50480693833876,46.17161861862369
10.26,38.56833691918161,7.53074323666508,46.09908015584669
10.27,38.466266129874285,7.556013530617292,46.02227966049158
10.28,38.36062921534786,7.580610523054033,45.9412397384019
10.290000000000001,38.251457066292396,7.604527095026501,45.8559841613189
10.3,38.13878154605241,7.6277563092104845,45.76653785526289
10.31,38.02263547513249,7.650291413258483,45.672926888390975
10.32,37.90305261527017,7.672125843069573,45.57517845833974
10.33,37.78006765308646,7.693253225974858,45.47332087906132
10.34,37.6537161833254,7.713667383836322,45.367383567161724
10.35,37.5240346916938,7.733362336056986,45.257397027750784
10.36,37.391060537312846,7.752332302500282,45.14339283981313
10.370000000000001,37.25483193479333,7.77057170631672,45.02540364111005
10.38,37.11538793594659,7.788075176675811,44.903463112622404
10.39,36.97276841114323,7.804837551401488,44.77760596254472
10.4,36.82701403033233,7.820853879509119,44.64786790984145
10.41,36.678166243733614,7.836119423642423,44.514285667376036
10.42,36.52626726221539,7.850629662408579,44.37689692462397
10.43,36.371360037371346,7.864380292609944,44.23574032998129
10.44,36.213488241309236,7.877367231370816,44.090855472680055
10.450000000000001,36.05269624616478,7.889586618157781,43.94228286432256
10.46,35.889029103354446,7.901034816692228,43.79006392004668
10.47,35.72253252258007,7.911708416753749,43.634240939333814
10.48,35.553252850599705,7.921604235873122,43.474857086472824
10.49,35.38123704977797,7.930719320913717,43.31195637069169
10.5,35.20653267642995,7.939050949540237,43.14558362597019
10.51,35.02918785897259,7.946596631573767,42.97578449054636
10.52,34.84925127589746,7.953354110232178,42.802605386129635
10.53,34.66677213357918,7.959321363255021,42.6260934968342
10.540000000000001,34.48180014393332,7.9644966039121385,42.44629674784546
10.55,34.29438550193838,7.968878281895281,42.26326378383366
10.56,34.10457886303525,7.972465084092101,42.07704394712735
10.57,33.91243132041921,7.975255935241995,41.887687255661206
10.58,33.717994382238054,7.977249998473322,41.69524438071137
10.59,33.52131994871061,7.978446675721643,41.499766624432255
10.6,33.32246028917997,7.978845608028654,41.30130589720863
10.61,33.121468019115305,7.978446675721643,41.09991469483695
10.620000000000001,32.91839607707646,7.977249998473322,40.89564607554978
10.63,32.71329770165543,7.975255935241994,40.688553636897424
10.64,32.5062264084082,7.972465084092101,40.4786914925003
10.65,32.29723596679142,7.968878281895281,40.2661142486867
10.66,32.086380377117244,7.964496603912138,40.05087698102938
10.67,31.87371384754016,7.959321363255021,39.83303521079518
10.68,31.65929077108929,7.953354110232178,39.612644881321465
10.69,31.44316570275974,7.946596631573767,39.389762334333504
10.700000000000001,31.225393336676106,7.939050949540235,39.16444428621634
10.71,31.006028483341595,7.930719320913715,38.93674780425531
10.72,30.78512604698528,7.921604235873122,38.7067302828584
10.73,30.56274100302098,7.911708416753748,38.47444941977473
10.74,30.338928375630008,7.901034816692224,38.239963192322236
10.75,30.113743215480444,7.889586618157778,38.00332983363822
10.76,29.887240577595286,7.877367231370816,37.764607808966105
10.77,29.659475499381582,7.864380292609944,37.52385579199152
10.78,29.43050297883253,7.850629662408579,37.28113264124111
10.790000000000001,29.200377952914124,7.836119423642421,37.03649737655655
10.8,28.96915527614826,7.820853879509118,36.79000915565738
10.81,28.736889699402823,7.8048375514014845,36.54172725080431
10.82,28.503635848900714,7.788075176675808,36.291711025576525
10.83,28.269448205458026,7.7705717063167175,36.04001991177474
10.84,28.034381083962064,7.752332302500282,35.786713386462345
10.85,27.798488613099657,7.733362336056986,35.53185094915664
10.86,27.561824715345683,7.713667383836322,35.275492099182
10.870000000000001,27.3244430872216,7.693253225974853,35.01769631319645
10.88,27.08639717983378,7.672125843069568,34.75852302290335
10.89,26.847740179700224,7.65029141325848,34.498031592958704
10.9,26.608524989875477,7.627756309210482,34.23628129908596
10.91,26.368804211381814,7.604527095026498,33.97333130640831
10.92,26.128630124955315,7.580610523054033,33.70924064800935
10.93,25.88805467311489,7.556013530617292,33.444068203732186
10.94,25.64712944256205,7.53074323666508,33.17787267922713
10.950000000000001,25.405905646918875,7.504806938338755,32.91071258525763
10.96,25.164434109811694,7.478212107462565,32.64264621727426
10.97,24.92276524830658,7.450966386958666,32.373731635265244
10.98,24.680949056704264,7.423077587189319,32.10402664389358
10.99,24.439035090699953,7.394553682228646,31.8335887729286
11.0,24.197072451914337,7.365402806066466,31.562475257980804
11.01,23.955109772801343,7.335633248746722,31.290743021548067
11.02,23.71319520193797,7.305253452443078,31.01844865438105
11.03,23.4713763897012,7.27427200747427,30.74564839717547
11.040000000000001,23.2297004743366,7.24269764826184,30.47239812259844
11.05,22.988214068423286,7.210539249232956,30.19875331765624
11.06,22.746963245738577,7.17780582067089,29.924769066409468
11.07,22.505993528526957,7.144506504516014,29.65050003304297
11.08,22.265349875176117,7.11065057011994,29.376000445296057
11.09,22.02507666830334,7.076247409955593,29.101324078258934
11.1,21.785217703255064,7.04130653528599,28.826524238541055
11.11,21.545816177021987,7.005837571794517,28.551653748816506
11.120000000000001,21.30691467757177,6.969850255179486,28.276764932751256
11.13,21.06855517360151,6.9333544267158285,28.00190960031734
11.14,20.830779004710823,6.896360028786664,27.727139033497487
11.15,20.59362687199747,6.858877100387676,27.452503972385145
11.16,20.35713882907594,6.82091577260705,27.178054601682987
11.17,20.12135427351974,6.782486264083842,26.903840537603582
11.18,19.886311938727598,6.743598876447611,26.629910815175208
11.19,19.652049886213664,6.704263989742123,26.356313875955788
11.200000000000001,19.41860549832127,6.664492057835988,26.083097556157256
11.21,19.18601547135992,6.624293603823055,25.810309075182975
11.22,18.95431580916401,6.583679215415293,25.537995024579303
11.23,18.723541817072945,6.542659540331086,25.266201357404032
11.24,18.493728096330525,6.501245281681641,24.994973378012165
11.25,18.26490853890219,6.459447193358284,24.724355732260474
11.26,18.037116322708037,6.417276075423449,24.454392398131485
11.27,17.81038390726937,6.374742769508032,24.1851266767774
11.28,17.584743029766255,6.331858154217858,23.916601183984113
11.290000000000001,17.36022470150328,6.288633140551941,23.64885784205522
11.3,17.13685920478072,6.245078667335221,23.38193787211594
11.31,16.91467609016723,6.201205696668319,23.11588178683555
11.32,16.693704174171376,6.157025209397055,22.85072938356843
11.33,16.47397153730768,6.112548200604197,22.58651973791188
11.34,16.255505522553417,6.067785675126002,22.323291197679417
11.35,16.038332734191968,6.022748643096088,22.061081377288055
11.36,15.82247903703832,5.977448115519057,21.799927152557377
11.370000000000001,15.607969556042068,5.931895099876309,21.53986465591838
11.38,15.394828676263353,5.886100595766498,21.28092927202985
11.39,15.183080043216158,5.840075590582825,21.023155633798982
11.4,14.972746563574479,5.793831055229653,20.76657761880413
11.41,14.763850406235571,5.747377939880565,20.511228346116134
11.42,14.556413003734761,5.700727169780143,20.257140173514905
11.43,14.350455054006247,5.653889641091605,20.004344695097853
11.44,14.145996522483891,5.606876216792412,19.752872739276302
11.450000000000001,13.943056644536005,5.559697722619923,19.50275436715593
11.46,13.741653928228159,5.512364943069129,19.254018871297287
11.47,13.541806157407116,5.46488861744432,19.006694774851436
11.48,13.343530395100222,5.417279435966757,18.76080983106698
11.49,13.146842987223097,5.369548035940045,18.51639102316314
11.5,12.951759566589175,5.321704997975095,18.27346456456427
11.51,12.758295057214191,5.273760842276363,18.032055899490555
11.52,12.566463678908823,5.225726024991063,17.792189703899886
11.53,12.376278952152326,5.177610934622978,17.553889886775302
11.540000000000001,12.187753703240158,5.129425888512401,17.31717959175256
11.55,12.000900069698547,5.081181129383775,17.08208119908232
11.56,11.81572950595822,5.0328868219623395,16.84861632792056
11.57,11.632252789280702,4.984553049661315,16.616805838942017
11.58,11.450480025929236,4.936189811340853,16.38666983727009
11.59,11.27042065757706,4.88780701813999,16.15822767571705
11.6,11.092083467945564,4.839414490382867,15.931497958328432
11.61,10.915476589664749,4.791021954560268,15.706498544225017
11.620000000000001,10.740607511348365,4.742639040387586,15.483246551735952
11.63,10.56748308487635,4.694275277940231,15.261758362816582
11.64,10.39610953287641,4.64594009486732,15.04204962774373
11.65,10.226492456397796,4.597642813684657,14.824135270082454
11.66,10.058636842769056,4.549392649147715,14.60802949191677
11.67,9.892547073632372,4.5011987057053915,14.393745779337763
11.68,9.728226933146754,4.453069975035223,14.181296908181977
11.69,9.565679616352408,4.405015333660668,13.970694950013076
11.700000000000001,9.404907737688676,4.357043540651005,13.76195127833968
11.71,9.245913339658054,4.309163235404388,13.555076575062444
11.72,9.088697901628276,4.261382935514353,13.35008083714263
11.73,8.933262348765494,4.213711034720302,13.146973383485797
11.74,8.779607061090559,4.166155800942165,12.945762862032723
11.75,8.627731882651153,4.118725374399493,12.746457257050647
11.76,8.477636130802226,4.071427765815188,12.549063896617415
11.77,8.329318605587455,4.024270854703948,12.353589460291403
11.78,8.18277759921429,3.9772623877455193,12.16003998695981
11.790000000000001,8.038010905615403,3.930409977242725,11.968420882858128
11.8,7.895015830089407,3.883721099664254,11.778736929753661
11.81,7.753789199013392,3.8372030942719837,11.590992293285375
11.82,7.614327369620728,3.790863161832802,11.405190531453531
11.83,7.476626239836761,3.744708363414589,11.22133460325135
11.84,7.3406812581656915,3.698745619266105,11.039426877431797
11.85,7.206487433621804,3.6529817077804383,10.859469141402244
11.86,7.074039345698346,3.6074232645416076,10.681462610239954
11.870000000000001,6.943331154367407,3.5620767814538654,10.505407935821273
11.88,6.814356610104448,3.5169486059532424,10.33130521605769
11.89,6.687109063930707,3.472044940300656,10.159154004231363
11.9,6.561581477467655,3.427371840956144,9.9889533184238
11.91,6.437766432996934,3.382935218033446,9.82070165103038
11.92,6.315656143519865,3.338740834834275,9.65439697835414
11.93,6.19524246281052,3.294794307461536,9.490036770272056
11.94,6.076516895456484,3.2511011045106835,9.327617999967167
11.950000000000001,5.959470606881594,3.2076665468383863,9.167137153719981
11.96,5.844094433345138,3.164495807407656,9.008590240752794
11.97,5.730378891911705,3.1215939112084135,8.85197280312012
11.98,5.6183141903867995,3.0789657352526705,8.69727992563947
11.99,5.507890237212575,3.0366160086432314,8.544506245855807
12.0,5.399096651318806,2.994549312714896,8.393645964033702
12.01,5.291922771924032,2.952770081247114,8.244692853171145
12.02,5.186357668282062,2.911282600746952,8.097640269029014
12.030000000000001,5.0823901493691075,2.870091010801242,7.95248116017035
12.040000000000001,4.980008773507069,2.8291993044967705,7.80920807800384
12.05,4.879201857918268,2.7886113289072014,7.6678131868254695
12.06,4.779957488207696,2.748330785645632,7.528288273853327
12.07,4.6822635277683124,2.7083612314814234,7.390624759249736
12.08,4.5861076271054895,2.6687060790200445,7.254813706125534
12.09,4.49147723307671,2.6293685974446195,7.120845830521329
12.1,4.398359598042723,2.5903519133178348,6.988711511360558
12.11,4.306741788926578,2.5516590114428386,6.858400800369417
12.120000000000001,4.216610696177024,2.513292735781758,6.729903431958782
12.13,4.127953042633033,2.4752557904304586,6.6032088330634915
12.14,4.040755392286025,2.4375507406480317,6.4783061329340565
12.15,3.9550041589370193,2.4001800139397096,6.355184172876729
12.16,3.8706856147455606,2.3631459011916442,6.233831515937204
12.17,3.787785898667748,2.3264505578561407,6.114236456523889
12.18,3.706291024780651,2.290096005185847,5.996387029966498
12.19,3.626186890490626,2.254084131515412,5.880271022006038
12.200000000000001,3.547459284623136,2.2184166935891065,5.765875978212243
12.21,3.4700938953918765,2.1830953179329433,5.65318921332482
12.22,3.394076318244915,2.148121502269673,5.542197820514588
12.23,3.3193920635861094,2.11349661697527,5.43288868056138
12.24,3.2460265643697443,2.079221906575282,5.325248470945026
12.25,3.1739651835667417,2.0452984912795595,5.219263674846301
12.26,3.1031932215008275,2.011727368553811,5.114920590054639
12.27,3.0336959230531666,1.9785094147264746,5.012205337779641
12.280000000000001,2.9654584847341203,1.9456453866293453,4.911103871363466
12.290000000000001,2.8984660616209363,1.9131359232704757,4.811601984891412
12.3,2.832703774160112,1.8809815475377354,4.713685321697847
12.31,2.7681567148336534,1.8491826679316108,4.617339382765264
12.32,2.7048099546881765,1.817739580325655,4.522549535013832
12.33,2.6426485497261725,1.7866524697530985,4.429301019479271
12.34,2.581657547158769,1.755921412218112,4.337578959376881
12.35,2.5218219915194418,1.7255463765302306,4.247368368049672
12.36,2.463126930638253,1.695527226160445,4.158654156798698
12.370000000000001,2.405557421476292,1.6658637211174856,4.071421142593778
