[File Description]


[Configuration]
Instrument Name, Simulated HPLC Equipment Similar to a Shimadzu
31.65,300.65225531878195
31.665,302.6637737437418
31.68,305.0793565641441
31.695,297.57900236707366
31.709999999999997,304.8935835354024
31.724999999999998,301.63994750009556
31.74,300.0367001768892
31.755,305.3826915702085
31.77,299.4716997531374
31.785,299.3898088585812
31.799999999999997,300.7496519813574
31.814999999999998,299.2808537041995
31.83,301.7927655132471
31.845,300.5448802534483
31.86,300.6364874004745
31.875,301.09395594317755
31.89,300.2795920290468
31.904999999999998,301.58820487902364
31.919999999999998,298.6652384657234
31.935,299.20512699390804
31.95,299.5346273963776
31.965,299.7496718806184
31.98,299.15350474944046
31.994999999999997,301.3264055004055
32.01,297.3397011128152
32.025,297.60594260628864
32.04,298.6072449882975
32.055,302.3508588585064
32.07,299.98551161147265
32.085,305.5740754840462
32.1,299.66027720809427
32.115,301.71200265755067
32.129999999999995,300.49074887335837
32.144999999999996,297.7332202752894
32.16,300.6288083281896
32.175,301.93807746025425
32.19,298.9806076343324
32.205,298.76475236976023
32.22,299.1524320948141
32.235,300.07206532576396
32.25,296.47059926720414
32.265,301.5258583474487
32.28,296.68946993661143
32.295,296.7384816655418
32.31,301.09456464899176
32.324999999999996,299.00212488104523
32.339999999999996,299.4082738265231
32.355,299.169057412059
32.37,299.82950166153546
32.385,300.14608147698476
32.4,298.8461451108557
32.415,302.505822643235
32.43,301.55204416640356
32.445,302.032254965819
32.46,301.7774399678242
32.475,298.5470531267015
32.49,302.1309886757398
32.504999999999995,295.0467047202154
32.519999999999996,300.0544097315897
32.535,300.935183409007
32.55,298.86719716388234
32.565,298.96335077475703
32.58,301.77556423772296
32.595,298.3085973175803
32.61,298.01620794048574
32.625,302.0755066974556
32.64,300.23524198624324
32.655,299.85607098944433
32.67,300.4621706680015
32.685,299.8277012875427
32.699999999999996,298.530046954499
32.714999999999996,300.934891292062
32.73,296.7089813312932
32.745,298.97145834234766
32.76,296.956344528653
32.775,299.48676736268214
32.79,297.62693852865453
32.805,303.7785831253746
32.82,300.81949470103405
32.835,301.7515551003131
32.85,299.1682350291949
32.865,298.67410043740585
32.879999999999995,302.64035285383994
32.894999999999996,300.95473081155245
32.91,300.78149563099083
32.925,302.5916728982221
32.94,301.9292854368391
32.955,302.14243570617316
32.97,300.34092623992103
32.985,304.27635288379963
33.0,304.2038552642417
33.015,299.91702180809034
33.03,301.19856562773384
33.045,300.5394375952521
33.06,299.2990559381239
33.074999999999996,303.6049474160387
33.089999999999996,307.6914400578089
33.105,306.0688144823363
33.12,301.94106745029393
33.135,302.8175738382628
33.15,306.29579731793615
33.165,304.3923627197254
33.18,305.7274455078009
33.195,306.39413112631684
33.21,305.86494492907826
33.225,306.0030087008542
33.24,307.28852768952845
33.254999999999995,311.72710004269084
33.269999999999996,310.5661108090917
33.285,311.8999988830131
33.3,309.48458543157835
33.315,313.9175474954167
33.33,313.95376392718777
33.345,313.980045352738
33.36,313.25263282212137
33.375,315.47078752944054
33.39,315.60655047683207
33.405,318.72885687585705
33.42,317.26956084891526
33.435,320.1005651437372
33.449999999999996,324.22354853176626
33.464999999999996,329.47023120610777
33.48,329.20401033264056
33.495,331.9026900045149
33.51,331.2195117259388
33.525,339.0808183409072
33.54,334.2515218765411
33.555,345.54770776993576
33.57,344.87004446280514
33.585,349.0216354416024
33.6,351.44995236251145
33.615,355.38052528310504
33.629999999999995,365.37050027668175
33.644999999999996,360.47551668329515
33.66,376.7221381290993
33.675,381.08986451006285
33.69,381.82738392507565
33.705,391.70394237699645
33.72,399.99924778242644
33.735,402.34434274419124
33.75,410.83710741197706
33.765,422.1046798890927
33.78,427.2703867850238
33.795,439.0585936710511
33.81,448.95831813928464
33.824999999999996,458.86389662991394
33.839999999999996,468.6136220635219
33.855,483.0541846441197
33.87,491.0016624773208
33.885,507.1269112700523
33.9,518.1233602389376
33.915,529.8437047312718
33.93,552.1621422226284
33.945,561.7271378772575
33.96,578.9636450514639
33.975,597.5553489754991
33.99,613.4325485361112
34.004999999999995,632.2845727050926
34.019999999999996,655.468439077827
34.035,672.6588882933935
34.05,695.5539308366452
34.065,715.3793840191955
34.08,742.013892623477
34.095,763.612330280084
34.11,786.4998550089593
34.125,813.1217259133533
34.14,841.266549501618
34.155,868.274320582631
34.17,896.982211489827
34.185,921.3444573650897
34.199999999999996,955.1873413334952
34.214999999999996,986.9511867743195
34.23,1018.1237544596893
34.245,1050.8954399540423
34.26,1086.0024205794482
34.275,1123.273067442347
34.29,1156.0230098218997
34.305,1193.6319173560378
34.32,1228.1757191756096
34.335,1266.1017272747213
34.35,1307.604602773212
34.365,1345.5915790139181
34.379999999999995,1389.8898363505912
34.394999999999996,1424.1343350987531
34.41,1462.420241007741
34.425,1502.9006114660904
34.44,1547.3330657789727
34.455,1590.5027591614707
34.47,1631.6803168980316
34.485,1671.0259500857803
34.5,1718.806516443764
34.515,1762.94446790745
34.53,1798.8201804295386
34.545,1840.598510197559
34.56,1886.3104800659823
34.574999999999996,1929.098711572294
34.589999999999996,1963.5223692088657
34.605,2008.3820268859226
34.62,2047.658751866388
34.635,2092.9202795170463
34.65,2133.64238271094
34.665,2170.1208842907554
34.68,2209.1425397552543
34.695,2243.0100670052684
34.71,2281.239597056266
34.725,2312.2069454265165
34.74,2351.123816379754
34.754999999999995,2381.259239007681
34.769999999999996,2414.1268042860866
34.785,2446.218659862632
34.8,2473.3839676747507
34.815,2498.939513602288
34.83,2524.2611768064353
34.845,2550.7762259296846
34.86,2571.2567011345022
34.875,2593.475252485789
34.89,2613.7868320930174
34.905,2628.746487073094
34.92,2652.919015081701
34.934999999999995,2658.983458107858
34.949999999999996,2673.169047175633
34.964999999999996,2687.6607753750454
34.98,2693.0527978024843
34.995,2699.385221225548
35.01,2704.3850363797096
35.025,2705.0788176537017
35.04,2712.7495263384517
35.055,2703.7868587516646
35.07,2709.402573847179
35.085,2699.067379076758
35.1,2693.6005449985305
35.115,2688.0661731499054
35.129999999999995,2675.509970294612
35.144999999999996,2669.007941600213
35.16,2649.8712013435193
35.175,2632.849896430922
35.19,2619.33235754161
35.205,2602.176937087901
35.22,2580.9375471717685
35.235,2564.878696100897
35.25,2530.853058131295
35.265,2515.392191821681
35.28,2488.8768371146007
35.295,2468.4521156324486
35.309999999999995,2436.862343024258
35.324999999999996,2407.6241872933388
35.339999999999996,2379.841047029988
35.355,2355.22140950195
35.37,2322.0688933467814
35.385,2290.4587327173367
35.4,2260.698987030977
35.415,2228.6335822047245
35.43,2195.8612116846366
35.445,2161.270809295411
35.46,2128.5897156796864
35.475,2096.5831098178014
35.49,2060.2021503221904
35.504999999999995,2027.2775646200785
35.519999999999996,1996.7257587242716
35.535,1962.521048836062
35.55,1929.39941591663
35.565,1895.1930952405833
35.58,1864.0143095084854
35.595,1828.3772008082144
35.61,1799.5510383625517
35.625,1766.4086399733462
35.64,1735.274730231546
35.655,1702.7328836610595
35.67,1675.7214103567367
35.684999999999995,1641.9439966743412
35.699999999999996,1616.0116108917266
35.714999999999996,1585.8354218998713
35.73,1559.4031881323417
35.745,1534.0578803518622
35.76,1501.2050226337458
35.775,1479.95472666948
35.79,1453.1091890331081
35.805,1428.0835548157224
35.82,1410.1230703262377
35.835,1384.7261947683514
35.85,1362.2267736319093
35.865,1341.973127059763
35.879999999999995,1320.3335951788333
35.894999999999996,1300.1923008930337
35.91,1283.9670554176969
35.925,1264.1708593727813
35.94,1247.5656556786626
35.955,1234.8275347844115
35.97,1218.2228157329082
35.985,1203.119787759457
36.0,1191.5839326860792
36.015,1173.358806227228
36.03,1159.3813912910439
36.045,1151.434354699507
36.059999999999995,1138.413421587976
36.074999999999996,1125.473049792578
36.089999999999996,1117.8726882179803
36.105,1104.723508126036
36.12,1092.5356521963586
36.135,1088.7598144081803
36.15,1079.5145332513503
36.165,1070.7183614478906
36.18,1061.1716744311389
36.195,1059.7986676336748
36.21,1049.1333458370832
36.225,1039.3332185452787
36.24,1037.28388666546
36.254999999999995,1029.1522827562
36.269999999999996,1023.0777046983756
36.285,1018.7425414351019
36.3,1013.7655495442343
36.315,1005.0240744118007
36.33,1003.4345916507898
36.345,998.5276707366413
36.36,997.8166112378256
36.375,996.0511150795736
36.39,986.4943678455807
36.405,984.2982297558381
36.42,983.9919474693418
36.434999999999995,981.5742429269733
36.449999999999996,975.509467750892
36.464999999999996,973.3584902551127
36.48,968.9778171887313
36.495,964.8872997023485
36.51,961.2461941753231
36.525,960.5916906501719
36.54,956.244116371068
36.555,952.2607424405106
36.57,947.603807040216
36.585,943.1745996024712
36.6,941.8804108777672
36.615,941.6544171210817
36.629999999999995,938.1706053199941
36.644999999999996,933.7471740034472
36.66,935.4889186670097
36.675,927.3066176245384
36.69,923.684395336974
36.705,920.1778541976513
36.72,919.2822269413898
36.735,913.9766609406445
36.75,910.9850611000827
36.765,904.6891162333054
36.78,901.0277418988039
36.795,898.4927989227949
36.809999999999995,893.7369480813397
36.824999999999996,889.0201041856342
36.839999999999996,886.2094474318692
36.855,879.4282499003775
36.87,876.4387590941645
36.885,873.086589662394
36.9,865.5353250818662
36.915,862.5129352351519
36.93,858.1526498965952
36.945,858.3961183550294
36.96,848.7138120922181
36.975,845.248334645594
36.99,839.5199516548288
37.004999999999995,834.045709386489
37.019999999999996,828.6496004094284
37.035,823.9091887220104
37.05,821.1872126337817
37.065,813.788847311771
37.08,810.3439548074593
37.095,800.0545969352236
37.11,796.3038021796189
37.125,791.4499664709857
37.14,784.0870208664811
37.155,780.5394756931267
37.17,774.9764817675905
37.184999999999995,771.6136794895847
37.199999999999996,765.4801999642079
37.214999999999996,759.6796297044438
37.23,746.1347738415232
37.245,745.6518933250114
37.26,738.6799659950815
37.275,736.7626760348674
37.29,730.1360925197104
37.305,724.4222588413406
37.32,722.1221043479812
37.335,711.1885995177922
37.35,705.4237944380808
37.365,701.4032219190552
37.379999999999995,691.0264966324065
37.394999999999996,689.0721926364253
37.41,680.3516945085802
37.425,676.9547877968587
37.44,669.9570813474813
37.455,664.525272074753
37.47,657.908455013557
37.485,650.9818786352382
37.5,644.4799580528243
37.515,642.073722325413
37.53,633.5752937162661
37.545,626.8900885928855
37.559999999999995,625.8635845843859
37.574999999999996,618.0907104492959
37.589999999999996,608.6287807700236
37.605,610.3477141015352
37.62,596.1946363857165
37.635,592.4253571598865
37.65,585.225240021384
37.665,582.7308659754792
37.68,579.9880134176202
37.695,572.1187366602629
37.71,564.184449788582
37.725,558.0724161584043
37.74,553.9056423476644
37.754999999999995,549.2549570995183
37.769999999999996,543.8103508059248
37.785,540.2854264589415
37.8,533.528565041004
37.815,527.7809067129789
37.83,524.4235719174052
37.845,517.8099633512
37.86,513.0646281003549
37.875,507.6420173300445
37.89,504.6592773025348
37.905,498.869281598651
37.92,491.8183777617908
37.934999999999995,490.2607111730687
37.949999999999996,485.05085216738047
37.964999999999996,479.7758974280852
37.98,474.2558171213002
37.995,472.0259629421132
38.01,467.540211805073
38.025,463.5262384110077
38.04,455.91792777286867
38.055,454.3933923009641
38.07,448.6530867403696
38.085,442.2269208535998
38.1,443.5897004839147
38.115,440.0177832602262
38.129999999999995,431.95514040785963
38.144999999999996,427.37506490799944
38.16,427.3988506306006
38.175,425.27736518806387
38.19,418.3009326826912
38.205,414.9597462917241
38.22,413.79115208891704
38.235,408.30092050936554
38.25,406.03157168518555
38.265,403.63753261490774
38.28,399.5661580316536
38.295,396.0154249570844
38.309999999999995,391.2171124129434
38.324999999999996,388.65096311635375
38.339999999999996,385.4443998733649
38.355,383.31437368083186
38.37,378.5815931332728
38.385,379.43177592218836
38.4,375.55368815088696
38.415,375.1765203200458
38.43,369.4986534473801
38.445,367.99350335431427
38.46,367.4965246261279
38.475,364.9519541366818
38.49,359.17858791178634
38.504999999999995,359.7128151943746
38.519999999999996,354.3855060498536
38.535,352.93101036152956
38.55,351.710962178325
38.565,350.38993618357466
38.58,346.84954295344187
38.595,345.34728376029125
38.61,343.1662858912065
38.625,340.1596120665065
38.64,341.30080923655964
38.655,336.1118829516822
38.67,339.35122601333285
38.684999999999995,335.3608524778655
38.699999999999996,332.94989760238934
38.714999999999996,331.63464878281775
38.73,329.6567779160769
38.745,329.9924051391019
38.76,326.53044406396975
38.775,325.9916802010474
38.79,323.25855315008897
38.805,324.8398596008801
38.82,319.08652591855673
38.835,321.5940738351602
38.85,321.01287111070513
38.865,320.4016664639802
38.879999999999995,312.4696600606871
38.894999999999996,312.4933715572637
38.91,312.76073077962235
38.925,315.52953430240666
38.94,310.44280233119895
38.955,312.48333423922077
38.97,306.46226464776805
38.985,308.3720954893601
39.0,306.7735694072473
39.015,307.49814424070394
39.03,307.8829073435104
39.045,305.9885296161094
39.059999999999995,303.90067272890707
39.074999999999996,303.05695739815656
39.089999999999996,302.36667327859544
39.105,301.7017811925332
39.12,302.99875619313866
39.135,298.82344786483736
39.15,297.27300945410127
39.165,300.956195706947
39.18,298.6623021789537
39.195,298.74036157906266
39.21,299.16454457084455
39.225,295.9161349592366
39.24,297.3358756003811
39.254999999999995,293.95205266450796
39.269999999999996,296.16344700252705
39.285,292.7215370612418
39.3,291.5440243948399
39.315,294.9192691491783
39.33,292.22374797509514
39.345,297.33038668810616
39.36,290.28418734921604
39.375,288.12661702780304
39.39,289.1631697583168
39.405,293.48353108137616
39.42,291.25208583965605
39.434999999999995,290.3421313337244
39.449999999999996,288.6713683275597
39.464999999999996,289.3492767767825
39.48,288.5698148256962
39.495,290.53445333011854
39.51,287.81947016898494
39.525,291.6642538582804
39.54,290.6320159341408
39.555,290.31184018117597
39.57,290.4609414684918
39.585,288.7914344040342
39.6,287.9920992491593
39.615,288.1588545345489
39.629999999999995,288.5574987095837
39.644999999999996,285.56761138146214
39.66,283.89991511530553
39.675,284.3743729966193
39.69,289.2791242630925
39.705,283.3475754563426
39.72,285.3401453721567
39.735,285.93902427629035
39.75,286.29581026017763
39.765,285.20871839079837
39.78,286.8430421434772
39.795,282.99023476440175
39.809999999999995,287.077279379281
39.824999999999996,286.06629853276104
39.839999999999996,280.83323173273266
39.855,284.0659313128847
39.87,284.951448500847
39.885,285.1052956121689
39.9,286.82187658900943
39.915,285.3990459079297
39.93,280.142256917145
39.945,281.7289695049575
39.96,284.2159113830627
39.975,282.20825158321406
39.99,278.89633282548465
40.004999999999995,282.5872338849633
40.019999999999996,279.7925099461426
40.035,280.654657339732
40.05,281.7565427669192
40.065,283.33112440356183
40.08,285.47179613819685
40.095,280.1981048339558
40.11,282.2183375862111
40.125,281.7061470347285
40.14,278.1660433698258
40.155,280.07326637940764
40.17,284.6949618654728
40.184999999999995,281.15203062801527
40.199999999999996,279.4542108725649
40.214999999999996,278.9660216947616
40.23,282.5984646091463
40.245,281.3839482512428
40.26,283.4275161989987
40.275,278.16462693015853
40.29,282.6120403396845
40.305,279.92111067509217
40.32,279.6899796287677
40.335,282.4403733067407
40.35,278.33346706068784
40.365,281.68235443325347
40.379999999999995,280.447932159982
40.394999999999996,280.22337452675794
40.41,280.2741784222532
40.425,278.40628214370304
40.44,281.50493204223216
40.455,278.92060452449493
40.47,277.3941600715555
40.485,278.15322363065934
40.5,279.6178105002807
40.515,282.6405691564694
40.53,280.66878189754016
40.545,278.44107780479703
40.559999999999995,280.76264414271395
40.574999999999996,282.04587548555946
40.589999999999996,279.04687510916926
40.605,275.5683765088636
40.62,280.5611029930802
40.635,277.8728250775348
40.65,275.9354881080593
40.665,281.33649463163636
40.68,281.38471918804305
40.695,281.36351729701204
40.71,282.1663278180422
40.725,275.4384999956328
40.74,281.95111194058296
40.754999999999995,278.88076896027223
40.769999999999996,278.13473526704536
40.785,279.92709371217893
40.8,280.38412441740206
40.815,280.42041685602993
40.83,277.7533421584674
40.845,276.5433024134113
40.86,278.2017184240958
40.875,283.16354556316446
40.89,278.9126360957854
40.905,276.8239114073162
40.92,277.0157831696391
40.934999999999995,273.46045618478274
40.949999999999996,276.8710556692854
40.964999999999996,278.5181502447001
40.98,277.43707169841065
40.995,276.08287822088425
41.01,278.6479288293301
41.025,277.00785836904544
41.04,280.4812810688213
41.055,275.874034557559
41.07,277.47662416978585
41.085,274.6454747504283
41.1,279.3943723959484
41.115,278.7259976118859
41.129999999999995,277.09291782399646
41.144999999999996,278.4130654704949
41.16,275.62902605141755
41.175,277.63257522379274
41.19,275.2144886963591
41.205,275.6822364369874
41.22,277.1630246814392
41.235,278.67440771866734
41.25,273.3305213481873
41.265,275.48476129715453
41.28,273.8563970640603
41.295,273.73234416015043
41.309999999999995,280.9422310035061
41.324999999999996,274.64750968460646
41.339999999999996,274.7439797259271
41.355,276.52076741574126
41.37,274.22569092273966
41.385,275.8277533656807
41.4,276.56588655120936
41.415,274.15670322845256
41.43,278.77270881436925
41.445,275.79988947910556
41.46,268.5812286326766
41.475,272.60229317888405
41.49,276.8822319975636
41.504999999999995,275.0824567275296
41.519999999999996,274.7379826717615
41.535,273.46921622604555
41.55,275.02966909721704
41.565,273.24376785012146
41.58,275.6612860401383
41.595,270.95776992198773
41.61,274.9195560362962
41.625,271.03693460754266
41.64,273.584178337142
41.655,275.3837632818239
41.67,275.54666287917667
41.684999999999995,274.2729377183281
41.699999999999996,275.1411398181349
41.714999999999996,274.535084812943
41.73,274.90583380669034
41.745,274.5463060272699
41.76,275.6021220409111
41.775,278.5700127555666
41.79,276.29248346654833
41.805,274.93294765903806
41.82,274.3285819019445
41.835,272.7475565749563
41.85,274.51329311562256
41.865,272.68123605312644
41.879999999999995,268.6187725714485
41.894999999999996,269.2570944413407
41.91,271.87735200872913
41.925,273.45171845263997
41.94,270.95395590998976
41.955,273.9915882177694
41.97,268.4755817868828
41.985,276.1227381513344
42.0,269.81130787322377
42.015,273.1739912876376
42.03,272.8895310935428
42.045,274.53166632756864
42.059999999999995,271.3249499300513
42.074999999999996,269.9554856323866
42.089999999999996,270.78809841092277
42.105,270.39470547089115
42.12,273.77407820614303
42.135,273.06160614222756
42.15,274.52938063892384
42.165,271.0196274733838
42.18,272.22594907542214
42.195,268.30538006577024
42.21,271.90562796601
42.225,272.6071569755728
42.239999999999995,269.0211714246483
42.254999999999995,271.6704981267941
42.269999999999996,273.8537490963613
42.285,270.1174861100788
42.3,273.3443446477793
42.315,272.97476871593165
42.33,271.5853390771173
42.345,269.3492673477989
42.36,271.603727095802
42.375,274.7525697580451
42.39,269.7568496351146
42.405,270.5868268314016
42.42,270.8032750345483
42.434999999999995,270.7507862587256
42.449999999999996,270.24794251958144
42.464999999999996,269.06522742763036
42.48,270.0553045045804
42.495,271.143042922276
42.51,271.11984163408783
42.525,270.49979773589666
42.54,268.2859484755094
42.555,266.0272182301609
42.57,269.30655725423037
42.585,267.15682108017586
42.6,267.085584339933
42.614999999999995,266.9111020828484
42.629999999999995,269.7769654079332
42.644999999999996,270.5075018902918
42.66,266.56663195994236
42.675,272.78037114692074
42.69,272.77234237872494
42.705,267.1362477911024
42.72,273.4057828312207
42.735,263.045040328771
42.75,267.2427520196875
42.765,267.81744046092274
42.78,266.6339388989865
42.795,270.30903464503024
42.809999999999995,270.48207533980633
42.824999999999996,268.78572242942766
42.839999999999996,267.7199862269906
42.855,269.36813183088327
42.87,265.24208807729985
42.885,267.4945172239623
42.9,269.75793411075955
42.915,266.94507223584117
42.93,267.6864680505558
42.945,271.766630576406
42.96,266.19678384259834
42.975,264.7486838720047
42.989999999999995,267.67783006226404
43.004999999999995,268.3338823809926
43.019999999999996,266.86910556422475
43.035,264.65240802343584
43.05,266.94675260042186
43.065,265.8191701425577
43.08,265.25406448419017
43.095,267.349890964029
43.11,269.4371566403161
43.125,265.8212158068958
43.14,265.56187134297204
43.155,271.0936961534245
43.17,266.8135694564886
43.184999999999995,264.39569841215734
43.199999999999996,267.67612340170695
43.214999999999996,268.07836681664133
43.23,264.8168319500702
43.245,265.7219003283409
43.26,265.281816716159
43.275,266.9500777093141
43.29,270.6497664796469
43.305,263.7964449574621
43.32,265.5400860418216
43.335,265.4904873510231
43.35,263.5664652091847
43.364999999999995,263.93619958426774
43.379999999999995,263.10281326786435
43.394999999999996,263.7570405297678
43.41,261.9846717019316
43.425,266.6385237458843
43.44,263.223982709185
43.455,265.4876469440835
43.47,263.3786880503993
43.485,265.3030500871588
43.5,265.9990416572073
43.515,263.613934567991
43.53,267.48706244236234
43.545,259.8112756519805
43.559999999999995,264.9438506705909
43.574999999999996,267.6443933494311
43.589999999999996,264.1657107439228
43.605,265.2883926049897
43.62,267.0743976215182
43.635,264.1999052223776
43.65,264.116810463035
43.665,265.71762238200154
43.68,261.91270820458874
43.695,263.5162756512008
43.71,262.7221376261615
43.725,263.4055488017258
43.739999999999995,264.7965485986593
43.754999999999995,264.1317015532545
43.769999999999996,264.6279414734403
43.785,262.7853476314476
43.8,261.7801042343229
43.815,262.6651775499585
43.83,261.3939480573189
43.845,261.3921372859302
43.86,264.8760877632085
43.875,261.7364535169235
43.89,265.08588856089034
43.905,262.52444771373194
43.92,264.4729137127921
43.934999999999995,263.3538060644571
43.949999999999996,264.5455739460905
43.964999999999996,258.2956388451899
43.98,266.0517016208588
43.995,258.97852832996466
44.01,263.28651402856497
44.025,259.97633833107625
44.04,259.17499160991275
44.055,259.4538342650838
44.07,259.8523713245017
44.085,261.48236082877395
44.1,261.8313000435195
44.114999999999995,258.6902064349363
44.129999999999995,259.8684346673303
44.144999999999996,262.5170450128303
44.16,260.59622129819513
44.175,258.8226332744901
44.19,262.7748360767797
44.205,261.10996906621426
44.22,257.0683020207803
44.235,257.66499426701273
44.25,259.35517154276
44.265,258.9064130724468
44.28,259.2450709902809
44.295,259.7503636236937
44.309999999999995,258.83576721739917
44.324999999999996,261.9585234332106
44.339999999999996,262.69009462107635
44.355,257.8597182378844
44.37,262.7713107125778
44.385,258.25867532721384
44.4,257.32536792686807
44.415,257.7429698073011
44.43,251.91833697481724
44.445,258.1388794318791
44.46,256.6985842295722
44.475,260.00261328562726
44.489999999999995,258.66662170475433
44.504999999999995,256.4106986964573
44.519999999999996,258.45581808487344
44.535,257.1257879904375
44.55,257.78361713025464
44.565,254.59315636252126
44.58,256.73554559640525
44.595,256.3942076792647
44.61,258.6026569913629
44.625,258.9005718419287
44.64,260.08629874889436
44.655,257.44941885556193
44.67,256.0653154290583
44.684999999999995,255.93708750160906
44.699999999999996,261.51578839399525
44.714999999999996,255.9753930456194
44.73,258.2589707488712
44.745,256.3309074080349
44.76,255.7740515417283
44.775,254.49218641397258
44.79,259.57224841111196
44.805,260.43219630214594
44.82,255.66756453374876
44.835,255.7263988764466
44.85,255.9777979899679
44.864999999999995,254.95114954710675
44.879999999999995,256.35458813457814
44.894999999999996,252.33584568999783
44.91,256.8698790814581
44.925,258.3074853246861
44.94,257.6059546394019
44.955,257.6486443080127
44.97,255.8384931398649
44.985,252.25246020132585
45.0,257.0951439554584
45.015,257.7847262735411
45.03,251.94562253893943
45.045,253.89800843615518
45.059999999999995,252.60469389356143
45.074999999999996,255.1446327437942
45.089999999999996,250.13561806583877
45.105,254.87189854569078
45.12,255.05053556287038
45.135,255.37372503752908
45.15,256.47992796188447
45.165,252.24456077063687
45.18,255.50209071329866
45.195,256.10121598036386
45.21,253.43565432021614
45.225,254.48188082227998
45.239999999999995,249.61089012832753
45.254999999999995,251.43328377276305
45.269999999999996,254.32129794803222
45.285,253.3360163569535
45.3,253.13419544193144
45.315,254.52212911949425
45.33,254.695594917417
45.345,253.50418307633296
45.36,252.89094778444309
45.375,251.1419554124397
45.39,255.83280062688357
45.405,252.27312600025238
45.42,255.60158394690347
45.434999999999995,251.5856826046324
45.449999999999996,253.97824021750014
45.464999999999996,252.73132321686168
45.48,249.26869013957088
45.495,249.89334791801085
45.51,253.72956144306676
45.525,248.58773429329602
45.54,252.00538313097383
45.555,252.46991700960868
45.57,256.27532217036196
45.585,253.84169802859225
45.6,252.6595224066818
45.614999999999995,253.5135104650409
45.629999999999995,250.20971363125582
45.644999999999996,250.9362250667081
45.66,252.71278132566655
45.675,249.1565548179717
45.69,248.77563385173812
45.705,252.82338805307504
45.72,248.56340664121615
45.735,253.77463452350187
45.75,250.1409024756355
45.765,247.38991269671493
45.78,250.56524339099388
45.795,251.30816285647438
45.809999999999995,251.87767995100492
45.824999999999996,252.10647739256976
45.839999999999996,250.83720974439132
45.855,252.81209551588202
45.87,248.0701225040181
45.885,249.83057512941022
45.9,249.64478458117324
45.915,248.2525629334402
45.93,248.55748792459846
45.945,249.5850988786483
45.96,251.20637519096667
45.975,249.98059609800535
45.989999999999995,243.6073681650434
46.004999999999995,246.18493728413915
46.019999999999996,251.57801210658138
46.035,247.45189939948384
46.05,245.5737686186631
46.065,246.0688682254467
46.08,252.135050800228
46.095,249.32163259593645
46.11,250.4577334803302
46.125,248.0478573634858
46.14,248.35252049780235
46.155,248.43716688969315
46.17,245.7239652467857
46.184999999999995,246.6689670039311
46.199999999999996,245.52764271142678
46.214999999999996,247.76593051336025
46.23,249.23669608418135
46.245,248.9151291809078
46.26,246.07488929024993
46.275,250.5896838711781
46.29,247.71972174800115
46.305,245.01258976147042
46.32,246.68067751639327
46.335,245.27114671856012
46.35,243.58254813798942
46.364999999999995,244.85583710513674
46.379999999999995,248.64470154514365
46.394999999999996,243.63090759513202
46.41,242.6935158194684
46.425,246.86815503014438
46.44,245.47313761648653
46.455,246.900272294642
46.47,245.2059778712493
46.485,245.42696267007514
46.5,247.7706768463607
46.515,247.56045048833485
46.53,244.99431171520294
46.545,250.07237596072065
46.559999999999995,242.82408267628875
46.574999999999996,246.03450068388923
46.589999999999996,244.39340026951294
46.605,243.379373745948
46.62,243.125521497891
46.635,246.6477670677037
46.65,243.37455273005338
46.665,241.30253108688848
46.68,244.68252799894057
46.695,242.63727899634102
46.71,247.46572779309352
46.725,243.5259252594622
46.739999999999995,244.3130422149087
46.754999999999995,244.65779488993897
46.769999999999996,246.43740235529458
46.785,242.17205994665295
46.8,247.6325801547638
46.815,245.08185824615043
46.83,245.19464732853322
46.845,242.71299922993848
46.86,243.99262109951442
46.875,241.65138011454883
46.89,242.12557614706625
46.905,242.0575844400851
46.92,243.19103730665276
46.934999999999995,240.8389033240967
46.949999999999996,243.9458795658817
46.964999999999996,243.19563598164228
46.98,243.5916505885823
46.995,241.9918202880957
47.01,247.9046383394357
47.025,241.72134719344766
47.04,242.19984339469354
47.055,243.2991491048666
47.07,243.68102343885425
47.085,241.0308049544181
47.1,243.32578459268856
47.114999999999995,241.76233954993822
47.129999999999995,241.18575717833616
47.144999999999996,241.9852414630932
47.16,241.3217731647093
47.175,238.8639978436005
47.19,240.9219004170861
47.205,241.24664504947447
47.22,240.81575439985218
47.235,241.2241897015082
47.25,240.1469454797257
47.265,242.44291677471014
47.28,240.4605090961769
47.295,246.25207512469748
47.309999999999995,243.4696438252178
47.324999999999996,239.64051397918735
47.339999999999996,240.83696506979024
47.355,241.01313537589292
47.37,241.8395044864481
47.385,240.7926756782968
47.4,239.96206515294116
47.415,236.93092019426726
47.43,239.57460221975106
47.445,239.56726159215978
47.46,237.0317600890032
47.475,236.95136651661488
47.489999999999995,239.8101297952886
47.504999999999995,239.5335436645288
47.519999999999996,234.8668893315795
47.535,237.67289124382208
47.55,237.92824250478472
47.565,236.4385182029719
47.58,237.6297894049247
47.595,238.26955290817884
47.61,236.8241299769932
47.625,234.00301404631648
47.64,240.59637450439726
47.655,234.89222165311983
47.67,238.02667440942477
47.684999999999995,236.471360937256
47.699999999999996,237.6764324774902
47.714999999999996,236.75844210622614
47.73,235.8187872142369
47.745,235.64397166703176
47.76,236.8226114807854
47.775,240.91243204858708
47.79,237.8446158250048
47.805,239.87350976763136
47.82,236.23908005413003
47.835,237.0218819176979
47.85,237.3993610788188
47.864999999999995,237.47671519122142
47.879999999999995,236.98931092177165
47.894999999999996,232.97759044442418
